sample,timestamp,voltage_setpoint_V,voltage_readback_V,centroid_x_um,centroid_y_um,gaussfit_center_x_um,gaussfit_center_y_um,gaussfit_rating_x,gaussfit_rating_y,peak_intensity_counts,total_power_mW
42,2026-07-02T10:26:21.769675,38.0,39.05,-170.8722422615392,-124.93154385199887,1649.8311371254385,-1071.7733279864478,0.9721993207931519,0.9608751535415649,23.0,7.4275144581467275e-06
43,2026-07-02T10:26:22.169755,37.0,38.05,-161.36731090198737,-126.16572045124485,1650.5948700130102,-1076.5673265629448,0.9721757173538208,0.9632389545440674,24.0,7.449709854606867e-06
44,2026-07-02T10:26:22.569831,36.0,37.05,-177.61001977225533,-123.425927136268,1649.4732849631691,-1077.6816285929817,0.9734840989112854,0.9610915184020996,24.0,7.4148424688511225e-06
45,2026-07-02T10:26:22.960568,35.0,36.04,-175.70423064404167,-120.76939645310631,1653.3242308942135,-1078.2873002669658,0.9718527793884277,0.9613271951675415,22.0,7.3917315387754194e-06
46,2026-07-02T10:26:23.371086,34.0,35.05,-181.74401928379666,-120.6989283155417,1656.7850431698025,-1080.2830445316795,0.9693935513496399,0.9616745114326477,22.0,7.380417026615676e-06
47,2026-07-02T10:26:23.770230,33.0,34.04,-180.19726334809093,-116.59681662044022,1655.8555723720929,-1083.9885269050137,0.9711331129074097,0.9611446261405945,22.0,7.375504767067545e-06
48,2026-07-02T10:26:24.171207,32.0,33.04,-191.6505009244429,-116.15491447286331,1658.9774289692286,-1084.1426513511396,0.9702911376953125,0.9623973369598389,21.0,7.337903155517079e-06
49,2026-07-02T10:26:24.570868,31.0,32.04,-182.33847117051482,-111.802227528824,1660.7533047712059,-1087.995565665915,0.970574676990509,0.9631502628326416,22.0,7.34865545460017e-06
50,2026-07-02T10:26:24.961152,30.0,31.04,-194.23577611654764,-113.35823486806476,1660.419466890453,-1091.4801953846472,0.9702766537666321,0.964786171913147,21.0,7.325409788474579e-06
51,2026-07-02T10:26:25.459920,29.0,30.04,-178.8213631202234,-118.61677200504346,1657.6810514440876,-1092.7519681131525,0.970147430896759,0.9648205041885376,22.0,7.385092541680508e-06
52,2026-07-02T10:26:25.864569,28.0,29.04,-187.068497275759,-122.44212894758675,1660.3584469947964,-1096.6381481129793,0.9712876677513123,0.964436948299408,22.0,7.36537951162908e-06
53,2026-07-02T10:26:26.251767,27.0,28.04,-163.77818729553837,-130.34617381883436,1657.8562375961337,-1101.383330772951,0.9678381085395813,0.9666048884391785,24.0,7.4563741936878765e-06
54,2026-07-02T10:26:26.674967,26.0,27.04,-167.75550346210366,-127.90852740654373,1657.812933154055,-1106.9174416322494,0.9712235331535339,0.9681124687194824,23.0,7.441619847423512e-06
55,2026-07-02T10:26:27.062022,25.0,26.04,-170.7490214399877,-124.38079008410568,1657.7515195816522,-1108.1545708070917,0.9681428670883179,0.9659731388092041,23.0,7.423333699979782e-06
56,2026-07-02T10:26:27.471037,24.0,25.04,-168.56096608476946,-125.44548884412507,1654.3828276646673,-1109.8647025924583,0.9712068438529968,0.9672136902809143,24.0,7.42707083396081e-06
