sample,timestamp,voltage_setpoint_V,voltage_readback_V,centroid_x_um,centroid_y_um,gaussfit_center_x_um,gaussfit_center_y_um,gaussfit_rating_x,gaussfit_rating_y,peak_intensity_counts,total_power_mW
77,2026-07-02T11:47:05.196418,96.5,96.56,-67.42777205392485,69.87092994066188,1588.3545764433802,419.6515378833283,0.9796097874641418,0.9765005707740784,31.0,7.909619537038734e-06
78,2026-07-02T11:47:05.608442,96.0,96.07,-63.75319330516504,69.45678200369002,1595.1435319310986,421.7147977100103,0.9796981811523438,0.9737580418586731,32.0,7.913803065031961e-06
79,2026-07-02T11:47:06.052481,95.5,96.07,-62.037943722098134,69.62999977200525,1593.4893022436881,419.6361844902276,0.9779499173164368,0.9757971167564392,33.0,7.94263350222075e-06
80,2026-07-02T11:47:06.447940,95.0,95.57,-56.81739639112493,67.74783124856185,1592.4440904826042,418.94528180069756,0.9786791801452637,0.9767728447914124,32.0,7.942500949005342e-06
81,2026-07-02T11:47:06.859660,95.5,95.07,-72.42786040704232,68.0387583639822,1590.0426623309613,418.10438827087637,0.9808170199394226,0.9768532514572144,31.0,7.89406540252561e-06
82,2026-07-02T11:47:07.261983,96.0,95.56,-68.79501139337663,67.53682051261421,1594.2195726078353,422.70528840337647,0.9799487590789795,0.9737108945846558,33.0,7.914922290515738e-06
83,2026-07-02T11:47:07.659803,96.5,96.07,-84.09801387053449,63.80082819145173,1590.3513048999594,420.79634986119345,0.9790459871292114,0.9750133752822876,30.0,7.827298710362596e-06
84,2026-07-02T11:47:08.048429,97.0,96.56,-79.03414988453733,66.36366380902473,1590.1658831525128,421.702593730879,0.9789607524871826,0.9744390249252319,30.0,7.846903897214524e-06
85,2026-07-02T11:47:08.456206,97.5,97.06,-87.04665269935504,64.54330253473017,1589.548991691263,421.8643948735553,0.9795143008232117,0.9758484363555908,30.0,7.815344935100225e-06
86,2026-07-02T11:47:08.843564,98.0,97.57,-95.49928611639189,61.55135926383082,1586.4294971546042,425.5039363919059,0.9811519980430603,0.9730742573738098,28.0,7.778035187837128e-06
87,2026-07-02T11:47:09.236222,98.5,98.07,-92.50852387573104,62.51507993845735,1590.0036883330904,423.92214322579093,0.9787731766700745,0.9750857949256897,29.0,7.785164193018994e-06
88,2026-07-02T11:47:09.628303,99.0,98.56,-104.26213680941146,62.95402951043798,1590.8815874770517,426.47277486423263,0.9765830636024475,0.97417151927948,29.0,7.745691776900947e-06
89,2026-07-02T11:47:10.029977,99.5,99.06,-95.07726464449661,64.78226431965595,1591.8106645980151,428.74783278035466,0.9773170351982117,0.9747176766395569,28.0,7.767909978936138e-06
90,2026-07-02T11:47:10.430051,100.0,99.56,-108.76264937163796,62.09187743632356,1587.4199878479703,427.22351641918067,0.9785692691802979,0.9743205904960632,27.0,7.723971318953797e-06
91,2026-07-02T11:47:10.819402,100.5,100.07,-103.91530759603484,63.21306880941847,1592.5019609642914,430.7579462463036,0.9785570502281189,0.9725910425186157,28.0,7.739951703390028e-06
92,2026-07-02T11:47:11.233643,101.0,100.56,-116.06102256890154,59.536128000181634,1590.8331652372726,431.20909979741555,0.9782512784004211,0.9722368121147156,28.0,7.694799017874118e-06
93,2026-07-02T11:47:11.619904,101.5,101.07,-114.00642363063525,59.53415961645078,1589.774962143565,431.1787866879604,0.9787929654121399,0.9731106758117676,27.0,7.70197350427844e-06
94,2026-07-02T11:47:12.044437,102.0,101.57,-118.06090043945005,60.70534793630941,1585.1669758296339,431.29846441879636,0.9774572253227234,0.9729254841804504,26.0,7.677920422332179e-06
95,2026-07-02T11:47:12.427031,102.5,102.07,-110.17437418340705,61.313972185889725,1586.4554798198515,432.6161004882306,0.9759522676467896,0.9741933941841125,27.0,7.698395568308826e-06
96,2026-07-02T11:47:12.840164,103.0,102.56,-125.23920222913148,59.43810249038506,1590.4627154191257,434.3313500712975,0.976679265499115,0.9718776941299438,26.0,7.651636827356433e-06
97,2026-07-02T11:47:13.238226,103.5,103.07,-114.9252651561983,58.332658187136985,1590.8654467304586,435.4997826539329,0.9762946963310242,0.9742121696472168,26.0,7.674636782993505e-06
98,2026-07-02T11:47:13.638563,104.0,103.57,-127.54575428494718,58.52555979276076,1589.3576647926238,433.6412347352598,0.9794293642044067,0.9759239554405212,25.0,7.632237938665245e-06
99,2026-07-02T11:47:14.023566,104.5,104.07,-129.2243919306202,57.05005934811197,1589.3706561252475,436.89615407260135,0.9769712090492249,0.9726060032844543,26.0,7.624860510238743e-06
100,2026-07-02T11:47:14.440670,105.0,104.56,-125.35730525298277,59.01844307896681,1591.5886309131747,438.0531700295978,0.9763332605361938,0.9728006720542908,26.0,7.634470664603596e-06
101,2026-07-02T11:47:14.828376,104.5,105.06,-133.0820303663495,56.233573776553385,1588.7643939361442,436.8591484584613,0.9788041114807129,0.9749079942703247,25.0,7.603445494026422e-06
102,2026-07-02T11:47:15.230569,104.0,104.57,-128.7740257330006,54.17188865685603,1588.1900195634807,435.51316766330274,0.9791823625564575,0.9742247462272644,25.0,7.617128910300772e-06
103,2026-07-02T11:47:15.641482,103.5,104.07,-136.5074117347831,57.4279890244361,1589.611192617158,434.042391339608,0.9789231419563293,0.9747697114944458,25.0,7.588066867015474e-06
104,2026-07-02T11:47:16.018193,103.0,103.57,-136.26805627311114,56.57843460619915,1585.0815479757148,435.4564782118541,0.9783160090446472,0.974216103553772,24.0,7.5913534747351385e-06
105,2026-07-02T11:47:16.424498,102.5,103.07,-140.5059864456416,56.01193376845913,1588.7667559966212,431.1579218204133,0.9790577292442322,0.9750661849975586,24.0,7.5698064940807425e-06
106,2026-07-02T11:47:16.841822,102.0,102.56,-134.38628142641392,54.56320334254997,1587.4475452202023,431.0752497037174,0.9801203012466431,0.9737732410430908,24.0,7.586300820060624e-06
107,2026-07-02T11:47:17.249384,101.5,102.07,-146.0981646250002,56.076103078085,1592.1153703995515,431.3370447399211,0.9771898984909058,0.9735854268074036,24.0,7.55742277843169e-06
108,2026-07-02T11:47:17.627397,101.0,101.57,-139.50840957084438,54.01874840259552,1592.2283556257025,429.9363428770448,0.9772809147834778,0.9754781126976013,24.0,7.570365036102186e-06
109,2026-07-02T11:47:18.031362,100.5,101.06,-140.2701740746852,53.760102780361194,1589.042329718941,429.11277112405514,0.9775424599647522,0.9751676321029663,24.0,7.566569092151203e-06
110,2026-07-02T11:47:18.433052,100.0,100.56,-144.27229187625926,53.716010984790046,1589.9446368211647,428.2714839174878,0.9789968729019165,0.9747718572616577,24.0,7.55628109650529e-06
111,2026-07-02T11:47:18.822127,99.5,100.07,-143.02906071185134,53.243992566131055,1590.6343584804563,425.5385799455689,0.9785484671592712,0.9749376773834229,24.0,7.558989552959117e-06
112,2026-07-02T11:47:19.225612,99.0,99.57,-143.92034486518241,53.03101344645256,1590.7056139715132,424.89846155629493,0.9790826439857483,0.9753825068473816,24.0,7.559301618872945e-06
113,2026-07-02T11:47:19.632409,98.5,99.06,-146.57097039715154,52.092881760327145,1589.6962267943309,423.77963224367704,0.9793128371238708,0.9747340679168701,24.0,7.555750140422576e-06
114,2026-07-02T11:47:20.032679,98.0,98.56,-139.76115004188614,54.36793967644917,1591.9456957219518,424.01938138209516,0.9791085124015808,0.9746979475021362,24.0,7.569560482692643e-06
115,2026-07-02T11:47:20.432053,97.5,98.07,-143.5380847446504,53.27784876630176,1590.2434374715085,423.06510894937674,0.979566752910614,0.9744014739990234,24.0,7.562834837799168e-06
116,2026-07-02T11:47:20.862176,97.0,97.57,-142.3731952527305,54.12740318453871,1590.796946976625,419.9302610196173,0.979051411151886,0.9754574298858643,24.0,7.567705681273394e-06
117,2026-07-02T11:47:21.286249,96.5,97.07,-150.5498612707015,53.687272582319565,1596.1005601010402,421.47977269254625,0.979120135307312,0.9743676781654358,25.0,7.550873727077195e-06
118,2026-07-02T11:47:21.702537,96.0,96.07,-141.6547351909685,53.146754409826826,1589.19665100344,422.11004916316597,0.9791917204856873,0.9741001129150391,25.0,7.566276664084533e-06
119,2026-07-02T11:47:22.119729,95.5,96.07,-142.79718510835664,53.31918482464971,1595.8978165767621,421.05420812993543,0.9792757630348206,0.9732728600502014,25.0,7.569048538679132e-06
